ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,undervalued_flag,score,price,sma50,sma200,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score,headline_count,sentiment_score,sentiment_norm,macro_adjustment
MSFT,Technology,27.379196,10.658946,8.187694,1.21,37011251200.0,0.234,-81.10027554878047,True,42.98584758924285,456.2000122070313,398.524755859375,432.5119795227051,True,True,74.5477100969916,True,87527070.0,43665942.333333336,True,9.02091539034214,100,10.0,-0.142503410577774,34.632178317944415,-3
ZBRA,Technology,34.938328,2.4651966,4.028779,0.56,559000000.0,0.038,-73.54114354878048,True,42.75080568990549,289.0450134277344,253.2856997680664,246.3557748413086,True,True,60.919867757741926,True,473147.0,758154.9,False,19.580987711106,75,4.0,0.0,53.446806099538925,-3
IQV,Healthcare,29.551552,2.3056407,6.345256,0.86,2149750016.0,-0.006,-2.920290524074069,True,42.5468261593898,238.9499969482422,192.73679962158204,197.30504974365235,True,True,70.76100603689774,True,978148.0,1590518.2666666666,False,12.723552554688682,75,8.0,0.1091373637318611,67.85613754889948,-3
CPAY,Technology,23.30419,5.3175216,7.3325043,0.91,2095142784.0,0.491,-85.17528154878048,True,42.30806245006837,389.6300048828125,355.4425994873047,320.295899810791,True,True,70.7244088731933,True,303951.0,678698.3666666667,False,12.020225871979212,75,7.0,0.1120811530521937,68.24480403838861,-3
CVS,Healthcare,46.008774,0.32997742,1.7240529,0.3,5201625088.0,0.631,13.536931475925932,False,42.20933860012187,104.86499786376952,100.35269134521484,83.25444259643555,True,True,53.7163114516179,False,4498373.0,7864139.1,False,36.61790438860503,50,9.0,-0.0930884016884697,41.15640812624804,0
IFF,Basic Materials,24.469042,1.8704034,1.4284554,0.9,3702625024.0,,-16.00285935294118,True,41.67492719452895,79.12000274658203,76.48379867553712,71.30319103240967,True,True,54.16886540368812,True,596713.0,1929270.433333333,False,12.154639415785914,75,10.0,0.0858134508132934,64.77669728712641,-3
ZBH,Healthcare,24.52202,2.1776636,1.4444749,0.65,1044124992.0,0.341,-7.949822524074069,True,41.52596227196695,94.55999755859376,88.42757461547852,90.686597366333,True,True,56.09386749463748,True,1106258.0,2328848.6,False,16.859113449020356,75,5.0,0.0,53.446806099538925,-3
APA,Energy,8.410257,1.5234987,1.9752545,0.66,1691250048.0,0.322,-93.12042139523808,True,40.97480461129394,36.185001373291016,35.3121374130249,30.850468072891235,True,True,66.7009732019761,True,2821635.0,5501384.5,False,16.602505774480296,75,10.0,-0.016499525308609,51.26838506388904,-3
BKNG,Consumer Cyclical,25.403162,5.39619,-17.238264,0.81,7075125248.0,2.4,-17.225277538461537,True,40.49080056234268,193.0,174.05300567626952,184.844015045166,True,True,61.81083490135814,True,4117730.0,7388404.333333333,False,13.51370969205364,75,10.0,0.0178093016147613,55.79815600459269,-3
SOLV,Healthcare,10.626683,1.8197808,3.0319538,1.22,377500000.0,-0.91,-21.84515952407407,True,40.47548285940967,86.94000244140625,78.15719955444337,75.1910000038147,True,True,70.76237626212938,True,592016.0,1217117.2,False,8.946342370170292,75,10.0,0.0950647801160812,65.99814396416518,-3
IR,Industrials,56.685806,4.2192435,3.2262344,0.81,1035425024.0,0.065,21.881881799999995,False,40.020530581331926,83.88999938964844,77.3268000793457,81.4486658859253,True,True,62.57485200916898,True,2397688.0,4276469.6,False,13.51370969205364,75,10.0,0.0,53.446806099538925,-3
CI,Healthcare,12.254872,0.27531102,1.8129873,0.89,6923375104.0,0.291,-20.21697052407407,True,39.4707942898079,288.32000732421875,286.3870556640625,277.6971611022949,True,True,46.69326551295055,True,1328729.0,1666564.3,False,12.29207348866692,75,10.0,0.0,53.446806099538925,-3
MDLZ,Consumer Defensive,38.631096,2.0497954,3.1582751,1.0,2252375040.0,1.449,11.675357214285714,False,39.36607051491102,63.3650016784668,60.73347763061523,57.77419984817505,True,True,65.31578270664119,True,5213359.0,10339465.3,False,10.931476167144956,75,10.0,0.0192209213972091,55.98453119847897,-3
EME,Industrials,26.743874,1.9991283,9.15684,0.36,891520000.0,0.3,-8.060050200000003,True,39.13587111194014,796.7100219726562,803.3867138671875,743.7963070678711,False,True,52.44855162497996,True,582941.0,508234.7,False,30.502088145400247,50,9.0,-0.1052580542034573,39.54965723255015,0
KDP,Consumer Defensive,23.24074,2.5193315,1.6897349,1.01,-16345499648.0,-0.477,-3.714998785714286,True,38.95075881973979,31.375,30.80787315368652,28.222960777282715,True,True,47.579982694603565,True,7565559.0,15395291.966666669,False,10.822481422216557,75,10.0,0.0053503632545471,54.15321089871168,-3
XYZ,Technology,63.914062,1.9891452,2.2183354,0.86,-794561728.0,,-44.56540954878048,True,38.56491461954504,81.97000122070312,75.1725994873047,67.63329990386963,True,True,61.82278930879564,True,2022251.0,5293025.033333333,False,12.723552554688682,75,10.0,-0.041659128665924,47.94657984967566,-3
LMT,Industrials,20.859358,1.6933966,14.822937,1.22,5562625024.0,4.438,-13.944566200000004,True,37.965215286484415,565.7449951171875,526.8447668457031,539.9211073303222,True,True,68.87401198110892,True,873039.0,1358471.3,False,8.946342370170292,75,,,53.446806099538925,-3
A,Healthcare,27.846386,5.4156876,5.4951262,1.22,930625024.0,0.6,-4.625456524074071,True,37.965215286484415,138.72000122070312,130.98710067749025,130.53098262786864,True,True,58.88489074331029,True,1066514.0,2304353.8,False,8.946342370170292,75,,,53.446806099538925,-3
FDS,Financial Services,17.643705,3.9038162,4.711904,1.22,621161344.0,-0.096,-2.5417894942028987,True,37.965215286484415,267.3550109863281,244.24572723388675,246.06982612609863,True,True,58.87044895224864,True,533516.0,1029500.5333333332,False,8.946342370170292,75,,,53.446806099538925,-3
REGN,Healthcare,17.843384,5.1357393,2.370437,1.23,3273349888.0,-0.072,-14.62845852407407,True,37.93220308365225,731.6900024414062,640.8850012207031,707.3566680908203,True,True,73.07136756562527,True,868916.0,909957.2,False,8.872981919432128,75,,,53.446806099538925,-3
OXY,Energy,75.25675,2.6228137,1.8012743,1.16,3033374976.0,3.156,-26.273928395238087,True,37.86278454904754,55.709999084472656,54.75054275512695,49.82206197738648,True,True,60.7469540561412,True,3266486.0,9228489.533333331,False,9.41306661710791,75,10.0,-0.0118328511714935,51.88452285674489,-3
SBUX,Consumer Cyclical,61.98266,3.17663,-14.433975,1.26,-1304087552.0,0.326,19.354220461538468,False,37.83631049447308,106.93000030517578,102.38700012207032,94.06160606384276,True,True,52.73808929114763,False,15248815.0,7429067.166666667,True,8.659887276811753,75,,,53.446806099538925,-3
WTW,Financial Services,19.62588,3.1914482,3.9524534,1.27,2052125056.0,0.33,-0.5596144942029007,True,37.80535304442311,333.9849853515625,272.98087219238283,296.64207771301267,True,True,77.26798537317657,True,702905.0,626190.1666666666,False,8.59109294336738,75,,,53.446806099538925,-3
LH,Healthcare,27.605309,1.8084501,2.941221,1.3,1142537472.0,0.329,-4.866533524074072,True,37.71533830504705,313.1288146972656,272.8355841064453,267.0874485015869,True,True,76.68976455227345,True,788038.0,749594.6,False,8.391060189198356,75,,,53.446806099538925,-3
XOM,Energy,26.398989,1.9937214,2.5551157,1.32,11630499840.0,-0.434,-75.13168939523808,True,37.65760157827553,156.8699951171875,146.53519927978516,137.8032488632202,True,True,83.37659014061859,True,5708846.0,16079154.866666667,False,8.262756351928328,75,,,53.446806099538925,-3
L,Financial Services,14.816793,1.2942934,1.2812163,1.32,2084000000.0,-0.063,-5.368701494202899,True,37.65760157827553,116.45500183105467,111.32921920776369,107.28522441864014,True,True,54.782902396121486,True,338394.0,858666.4666666667,False,8.262756351928328,75,,,53.446806099538925,-3
CDW,Technology,17.63642,0.8076063,7.2528048,1.33,884099968.0,0.077,-90.84305154878048,True,37.62938438098119,144.77000427246094,131.20277709960936,131.7968857574463,True,True,50.442071958465405,True,652963.0,1913135.433333333,False,8.200051469051996,75,,,53.446806099538925,-3
